,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
332,SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318204.0,329080.0,2022-01-05 00:02:53 WET,2022-01-05,00:02:53,Link,27,9,8,0,0,0,8,0,2,0,,-,0,0,0,,https://www.facebook.com/52858607943/posts/10158611104497944,"Inês de Sousa Real não conseguiu sobrepor-se às acusações de Rodrigues dos Santos, mas no fim quem parece ter mais trunfos no pós-30 de janeiro é o PAN. Líder centrista nem considera perder deputados.",https://www.sabado.pt/portugal/detalhe/rodrigues-dos-santos-foi-a-guerra-no-debate-mas-o-pan-tem-mais-amigos,,,Rodrigues dos Santos foi à guerra no debate. Mas o PAN tem mais amigos,"Inês de Sousa Real não conseguiu sobrepor-se às acusações de Rodrigues dos Santos, mas no fim quem parece ter mais trunfos no pós-30 de janeiro é o PAN. Líder centrista nem considera perder deputados.",,,,27,-1.78
334,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502161.0,532469.0,2022-01-27 12:45:00 WET,2022-01-27,12:45:00,Link,27,1,21,0,0,0,4,0,1,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4874753315944326,Inês Sousa Real voltou a responder às críticas da Confederação dos Agricultores e acabou por ser confrontada na rua por um aficionado de touradas.,https://www.rtp.pt/noticias/politica/legislativas-pan-rejeita-rotulo-de-partido-fundamentalista_v1379968,,,Legislativas. PAN rejeita rótulo de partido fundamentalista,Inês Sousa Real voltou a responder às críticas da Confederação dos Agricultores e acabou por ser confrontada na rua por um aficionado de touradas.,,,,27,-1.3
335,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828905.0,935312.0,2022-01-16 18:40:25 WET,2022-01-16,18:40:25,Link,27,3,12,0,0,0,12,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2285344391630222,"A porta-voz do PAN manifestou-se preocupada com a ausência do parecer da Procuradoria-Geral da República sobre o voto de pessoas em isolamento, propondo alargamento de prazos.",https://observador.pt/2022/01/16/lider-do-pan-preocupada-com-ausencia-de-parecer-da-pgr-sobre-o-voto-de-pessoas-em-isolamento/?utm_medium=Social&utm_source=Facebook#Echobox=1642354297,,,Líder do PAN preocupada com ausência de parecer da PGR sobre o voto de pessoas em isolamento,,,,,27,-3.19
339,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477153.0,491361.0,2022-01-19 10:00:05 WET,2022-01-19,10:00:05,Link,25,5,16,0,0,0,3,1,0,0,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158658422322666,,https://www.tsf.pt/portugal/politica/cap-ataca-ps-e-pan-o-que-o-pan-quer-combater-e-precisamente-a-toxicidade-na-politica-e-nas-politicas-14504986.html,,,"CAP ataca PS e PAN. ″O que o PAN quer combater é precisamente a toxicidade, na política e nas políticas″","Inês Sousa Real aproveitou, numa entrevista conduzida por Fernando Alves, na Manhã TSF, para se defender do apelo da confederação de agricultores, que pediu o não voto no PS, porque este poderá negociar com o PAN. Ainda na mesma entrevista, a líder do partido ecologista lamentou que Rodrigues...",,,,25,-2.32
340,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477100.0,491142.0,2022-01-07 22:00:00 WET,2022-01-07,22:00:00,Link,25,5,11,0,0,0,9,0,0,0,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158639426327666,,https://www.tsf.pt/portugal/politica/pan-e-il-preocupados-com-ambiente-e-sns-mas-distanciam-se-nas-solucoes-14471897.html,,,"PAN e IL preocupados com ambiente e SNS, mas distanciam-se nas soluções",Cotrim Figueiredo disse que ″as soluções que o PAN propõe conduzem ao empobrecimento dos países″. Inês de Sousa Real contrapôs negando que ″as atividades que hoje estão a poluir geram mais rendimento ao país″.,,,,25,-2.64
341,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760742.0,796925.0,2022-01-10 00:11:08 WET,2022-01-10,00:11:08,Link,25,9,8,1,0,0,6,0,1,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159313390602949,"Inês Sousa Real e Rui Tavares alinharam num debate amigável, com poucas divergências (e até as que havia foram pouco exploradas). Mas houve pistas para o que ambos querem. Siga as notas e análises",https://expresso.pt/eleicoes-legislativas-2022/pan-vs-livre-quem-ganhou-o-debate-homeopatico-as-notas-e-analises-dos-comentadores-expresso,https://expresso.pt/eleicoes-legislativas-2022/pan-vs-livre-quem-ganhou-o-debate-homeopatico-as-notas-e-analises-dos-comentadores-expresso/,,PAN vs Livre: quem ganhou o debate homeopático? (as notas e análises dos comentadores Expresso),,,,,25,-3.84
344,Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1189017.0,1186031.0,2022-01-10 21:28:35 WET,2022-01-10,21:28:35,Link,24,8,12,0,0,0,3,0,1,0,,-,0,0,0,,https://www.facebook.com/88388366982/posts/10160057989501983,Num debate em que Inês Sousa Real e Catarina Martins até concordam em muitos aspectos – a emergência climática como questão fundamental – o problema de “abrir a porta à direita” versus “governar com a direita” foi a marca distintiva. Crónica de Ana Sá Lopes.,https://www.publico.pt/2022/01/10/politica/cronica/catarina-vs-ines-abriu-porta-direita-governar-direita-1991412,,,"Catarina vs. Inês. Uma “abriu a porta à direita”, a outra pode governar com a direita",Num debate em que Inês Sousa Real e Catarina Martins até concordam em muitos aspectos – a emergência climática como questão fundamental – o problema de “abrir a porta à direita” versus “governar com a direita” foi a marca distintiva.,,,,24,-3.92
348,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829135.0,936060.0,2022-01-26 21:46:24 WET,2022-01-26,21:46:24,Link,23,1,12,4,0,0,6,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2294009327430395,"[FACT CHECK OBSERVADOR] A líder do PAN, Inês Sousa Real, diz que um professor que entre agora para a carreira docente ganha ""duas vezes menos"" do que ""há uns anos"". Não é verdade: os salários têm-se mantido estáveis.",https://observador.pt/factchecks/fact-check-professores-no-inicio-da-carreira-ganham-duas-vezes-menos-do-que-no-passado-como-diz-ines-sousa-real/?utm_medium=Social&utm_source=Facebook#Echobox=1643233225,https://observador.pt/factchecks/fact-check-professores-no-inicio-da-carreira-ganham-duas-vezes-menos-do-que-no-passado-como-diz-ines-sousa-real/,,"Fact Check. Professores no início da carreira ganham duas vezes menos do que no passado, como diz Inês Sousa Real?",,,,,23,-2.35
349,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829130.0,935981.0,2022-01-24 22:52:20 WET,2022-01-24,22:52:20,Link,23,2,12,2,1,0,5,0,1,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2292326920931969,"Surgindo pela primeira vez na campanha junto da cabeça de lista pelo Porto, Sousa Real sabe que é o tudo ou nada. Subiu tom as acusações à esquerda e lembrou animais dos candidatos de direita.",https://observador.pt/2022/01/24/ines-sousa-real-agitou-as-aguas-a-esquerda-com-criticas-a-pcp-e-bloco-e-lembrou-outra-vez-ze-albino-e-a-coelha-acacia/?utm_medium=Social&utm_source=Facebook#Echobox=1643064145,https://observador.pt/2022/01/24/ines-sousa-real-agitou-as-aguas-a-esquerda-com-criticas-a-pcp-e-bloco-e-lembrou-outra-vez-ze-albino-e-a-coelha-acacia/,,"Inês Sousa Real agitou as águas à esquerda, com críticas a PCP e Bloco, e lembrou (outra vez) ""Zé Albino"" e a ""coelha Acácia""",,,,,23,-2.7
350,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829075.0,935738.0,2022-01-20 20:39:10 WET,2022-01-20,20:39:10,Link,23,13,5,0,2,0,3,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2288881961276465,"Numa ação no Aeroporto de Beja, Inês Sousa Real foi alvo de insultos de um grupo de aficionados da tauromaquia, atividade que o PAN quer abolir. Líder diz que ""não é assim que se defendem causas"".",https://observador.pt/programas/reportagem-observador/ines-sousa-real-vaiada-em-beja-por-aficionados-da-tauromaquia/?utm_medium=Social&utm_source=Facebook#Echobox=1642707174,https://observador.pt/programas/reportagem-observador/ines-sousa-real-vaiada-em-beja-por-aficionados-da-tauromaquia/,,Inês Sousa Real vaiada em Beja por aficionados da tauromaquia,,,,,23,-2.96
351,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760849.0,797417.0,2022-01-24 22:18:08 WET,2022-01-24,22:18:08,Link,23,5,10,0,0,0,7,0,1,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159337938132949,"A porta-voz do PAN acusou a Iniciativa Liberal (IL) de querer acabar com a “escola pública”, e voltou a apontar o dedo ao Chega, por discriminar minorias",https://expresso.pt/expresso/em-braga-sousa-real-encestou-e-ve-sinal-para-eleger-o-deputado-mais-jovem,https://expresso.pt/eleicoes-legislativas-2022/em-braga-sousa-real-encestou-e-ve-sinal-para-eleger-o-deputado-mais-jovem/,,"Em Braga, Sousa Real ‘encestou‘ e vê sinal para eleger o deputado mais jovem - Expresso","No dia em que se assinala o Dia Internacional da Educação, Inês de Sousa Real visitou duas escolas em Braga para apelar à “inclusão“ e à “requalificação“ dos equipamentos. A porta-voz do PAN acusou a Iniciativa Liberal (IL) de querer acabar com a “escola pública“, e, voltou a ap...",,,,23,-4.0
352,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760846.0,797299.0,2022-01-20 14:09:10 WET,2022-01-20,14:09:10,Link,23,8,2,2,2,0,8,1,0,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159330956592949,"Inês de Sousa Real, Rui Tavares e João Cotrim de Figueiredo entraram na brincadeira e responderam ao líder do PSD Na SIC Notícias",https://sicnoticias.pt/eleicoes-legislativas/o-que-diz-o-ze-albino-das-eleicoes-rui-rio-lancou-o-mote-e-teve-direito-a-respostas,https://sicnoticias.pt/eleicoes-legislativas/o-que-diz-o-ze-albino-das-eleicoes-rui-rio-lancou-o-mote-e-teve-direito-a-respostas/,,"O que diz o ""Zé Albino"" das eleições? Rui Rio lançou o mote e teve direito a respostas - SIC Notícias","Inês de Sousa Real, Rui Tavares e João Cotrim de Figueiredo entraram na brincadeira e responderam ao líder do PSD.",,,,23,-4.13
353,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156020.0,1139879.0,2022-01-16 00:00:00 WET,2022-01-16,00:00:00,Photo,22,17,2,1,0,0,0,0,2,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/238356615126362,"O último frente-a-frente das legislativas foi entre Inês Sousa Real e Rui Rio. A líder do PAN deixou claro que está disponível para negociar, mas há questões fundamentais em que os partidos não se entendem. As hostilidades foram rapidamente abertas e a líder do PAN foi clara a estabelecer linhas vermelhas e a primeira que elencou foi imediatamente a inexistência de debates quinzenais com o primeiro-ministro. Nas matérias que estão mais distantes, sobressaiu a questão do apoio à plantação de eucaliptos. Saiba mais em https://swki.me/94HqpEaT:=:https://cnnportugal.iol.pt/psd/debate/rio-e-sousa-real-foram-pisando-linhas-vermelhas-mas-a-lider-do-pan-tem-fe-numa-aproximacao-mais-que-nao-seja-e-uma-questao-de-sobrevivencia/20270131/61e347fa0cf2cc58e7dd5c01",https://www.facebook.com/cnnportugal/photos/a.129237229371635/238354851793205/?type=3,,"DECISÃO �22 "" Portugal é uma autêntica caixa de fósforos prestes a arder Inês de Sousa Real, porta-voz do PAN Debate com o PSD CNN PORTUGAL",Photos from CNN Portugal's post,,,,,22,-11.91
357,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477153.0,491361.0,2022-01-19 09:00:00 WET,2022-01-19,09:00:00,Link,22,3,14,0,0,0,2,0,0,3,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158658370967666,"Que pergunta quer colocar a Inês Sousa Real? Que questões quer ver esclarecidas sobre o programa e a estratégia eleitoral do PAN? Com que expectativas encara os resultados do PAN nas legislativas? Para participar, ligue 808 202 173.",https://www.tsf.pt/portugal/politica/forum-ines-sousa-real-do-pan-responde-aos-ouvintes-da-tsf-14505004.html,,,"Fórum: Inês Sousa Real, do PAN, responde aos ouvintes da TSF",Que pergunta quer colocar a Inês Sousa Real? Que questões quer ver esclarecidas sobre o programa e a estratégia eleitoral do PAN? Com que expectativas encara os resultados do PAN nas legislativas?,,,,22,-2.64
358,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764111.0,1941164.0,2022-01-18 19:23:51 WET,2022-01-18,19:23:51,Link,22,6,4,1,0,0,11,0,0,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160392009486388,"A porta-voz do PAN, Inês Sousa Real, defendeu esta terça-feira a abolição do transporte de animais vivos por via marítima a partir de Portugal e a atribuição de apoios às empresas para a reconversão das suas atividades.",https://sicnoticias.pt/eleicoes-legislativas/legislativas-A,https://sicnoticias.pt/eleicoes-legislativas/legislativas-altos-e-baixos-do-voto-antecipado-desde-2019/,,Legislativas: altos e baixos do voto antecipado desde 2019,"Para as eleições de 30 de janeiro, o Governo anunciou que o processo está preparado para 1,2 milhões de pessoas votarem uma semana antes.",,,,22,-4.32
359,TVI,TviOficial,107038856024130,TV_NETWORK,PT,"Aqui, juntos, criamos a sua televisão.",2010-09-08 13:41:33,1418626.0,2258926.0,2022-01-25 00:00:11 WET,2022-01-25,00:00:11,Link,22,10,9,0,0,0,2,0,1,0,,-,0,0,0,,https://www.facebook.com/107038856024130/posts/5085657424828890,A líder do PAN responder a questões improváveis em 120 segundos. TVI Player,https://tviplayer.iol.pt/programa/jornal-das-8/53c6b3903004dc006243d0cf/video/61eda25f0cf2c7ea0f14e0ca?utm_source=facebook&utm_medium=social&utm_campaign=ed-tvi,https://tviplayer.iol.pt/programa/jornal-das-8/53c6b3903004dc006243d0cf/video/61eda25f0cf2c7ea0f14e0ca,,Alguma vez foi a uma tourada? Inês Sousa Real responde,,,,,22,-9.18
360,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731.0,934412.0,2022-01-07 13:17:39 WET,2022-01-07,13:17:39,Link,22,2,11,0,1,0,7,0,1,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2277428972421764,"PAN reforça a existência de ""forças conservadoras que se têm sentado ao lado dos lobbies"". Para Inês Sousa Real as touradas, ""atividades absolutamente bárbaras"", são reflexo de um eco de interesses.",https://observador.pt/2022/01/07/pan-defende-que-tentativa-de-descredito-da-protecao-animal-na-ar-favorece-lobbies/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641553287,,,PAN defende que tentativa de descrédito da proteção animal na AR favorece lobbie's,,,,,22,-4.0
361,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155396.0,1138841.0,2022-01-10 02:00:14 WET,2022-01-10,02:00:14,Link,21,8,7,1,0,0,5,0,0,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/233810878914269,"Inês de Sousa Real e Rui Tavares estão dispostos a um acordo à esquerda. Mas à direita, se o PAN não fecha a porta, o Livre não entra de todo. Harmonia há, sim, no teste ao Rendimento Básico Incondicional.",https://cnnportugal.iol.pt/ines-de-sousa-real/rui-tavares/acordo-a-direita-pecuaria-e-homeopatia-dividem-tavares-e-sousa-real-nenhum-quer-o-rotulo-de-negacionista/20520109/61db76530cf2c7ea0f122e22?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,"Acordo à direita, pecuária e homeopatia dividem Tavares e Sousa Real (num debate onde nenhum quis o rótulo de ""negacionista"")","Inês de Sousa Real e Rui Tavares estão dispostos a um acordo à esquerda. Mas à direita, se o PAN não fecha a porta, o Livre não entra de todo. ""O nosso compromisso são as causas"", vincou a porta-voz do PAN. Harmonia há, sim, no teste ao Rendimento Básico Incondicional.",,,,21,-6.38
364,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829165.0,936168.0,2022-01-28 13:14:27 WET,2022-01-28,13:14:27,Link,21,1,12,0,0,0,7,1,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2295395977291730,"O partido que não assume ser de esquerda nem de direita, assume igualmente uma postura de indefinição na hora de dizer que entendimentos prefere. Como Sousa Real evita responder se prefere PS ou PSD.",https://observador.pt/2022/01/28/costa-ou-rio-as-varias-formas-de-sousa-real-fugir-a-questao/?utm_medium=Social&utm_source=Facebook#Echobox=1643375663,https://observador.pt/2022/01/28/costa-ou-rio-as-varias-formas-de-sousa-real-fugir-a-questao/,,Costa ou Rio? As várias formas de Sousa Real fugir à questão,,,,,21,-2.38
365,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828898.0,935195.0,2022-01-14 18:12:06 WET,2022-01-14,18:12:06,Link,21,4,9,1,0,0,6,0,1,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2283636691800992,"A líder do PAN, um partido animalista e de defesa do Ambiente, Inês Sousa Real, enfrenta André Ventura, líder do Chega, partido que defende atividades que o PAN quer abolir, como as touradas.",https://observador.pt/liveblogs/ines-sousa-real-em-duelo-contra-ventura-dois-mundos-em-confronto/?utm_medium=Social&utm_source=Facebook#Echobox=1642183924,https://observador.pt/liveblogs/ines-sousa-real-em-duelo-contra-ventura-dois-mundos-em-confronto/,,"Em direto/ Ventura vs Sousa Real. Do ""proibir golfinhos no Zoomarine"" à ""Acácia morta à paulada""","André Ventura diz que ""PAN devia ir em coligação com o PS"". Inês Sousa Real afirma que ""programa do Chega tem zero sobre alterações climáticas"".",,,,21,-4.1
366,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760725.0,796851.0,2022-01-08 23:26:06 WET,2022-01-08,23:26:06,Link,21,4,5,0,0,0,11,0,1,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159311525582949,Debate entre PS e PAN mostrou partidos que conseguem fazer pontes e levou Inês Sousa Real a mostrar distância do PSD,https://expresso.pt/politica/ps-e-pan-unidos-pela-estabilidade-separados-pelo-litio-e-pelo-aeroporto,https://expresso.pt/politica/ps-e-pan-unidos-pela-estabilidade-separados-pelo-litio-e-pelo-aeroporto/,,"PS e PAN. Unidos pela estabilidade, separados pelo lítio e pelo aeroporto",,,,,21,-4.62
371,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502063.0,532218.0,2022-01-14 21:30:01 WET,2022-01-14,21:30:01,Link,20,7,9,0,0,0,2,0,2,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4817560861663572,A líder do PAN definiu linhas vermelhas para um acordo com o PS.,https://www.rtp.pt/noticias/pais/debate-pan-chega-tema-da-caca-divide-dois-partidos_v1376969,,,Debate PAN-Chega. Tema da caça divide dois partidos,"A líder do PAN definiu linhas vermelhas para um acordo com o PS. Inês Sousa Real esteve frente a frente com André Ventura, que afirmou que ela deveria concorrer coligada a António Costa.",,,,20,-2.35
372,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764430.0,1942265.0,2022-01-28 20:56:09 WET,2022-01-28,20:56:09,Link,20,2,9,0,0,0,9,0,0,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160412398421388,A líder partidária garante ainda que o partido está confiante num bom resultado.,https://sicnoticias.pt/eleicoes-legislativas/legislativas-ines-de-sousa-real-desvaloriza-ausencia-de-fundadores-e-antigos-lideres-do-partido,https://sicnoticias.pt/eleicoes-legislativas/legislativas-ines-de-sousa-real-desvaloriza-ausencia-de-fundadores-e-antigos-lideres-do-partido/,,Legislativas: Inês de Sousa Real desvaloriza ausência de fundadores e antigos líderes do partido,,,,,20,-2.85
373,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760863.0,797511.0,2022-01-28 23:45:07 WET,2022-01-28,23:45:07,Link,20,7,6,1,0,0,6,0,0,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159344819437949,"No jantar de encerramento da campanha, Inês de Sousa Real insistiu que o voto útil não é no PS e PSD. Lançou mais farpas ao bloco central e apresentou o PAN como a única alternativa para defender a tríade do partido",https://expresso.pt/politica/pan-fecha-campanha-com-ataque-cerrado-ao-psd-e-ps-e-promete-defesa-intransigente-do-planeta,https://expresso.pt/politica/pan-fecha-campanha-com-ataque-cerrado-ao-psd-e-ps-e-promete-defesa-intransigente-do-planeta/,,PAN fecha campanha com ataque cerrado ao PSD e PS. E promete “defesa intransigente“ do planeta - Expresso,"No jantar de encerramento da campanha, Inês de Sousa Real insistiu que o voto útil não é no PS e PSD. Lançou mais farpas ao bloco central e apresentou o PAN como a única alternativa para defender a tríade do partido",,,,20,-2.2
376,Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332137.0,397083.0,2022-01-16 21:24:17 WET,2022-01-16,21:24:17,Link,19,7,6,0,0,0,4,1,1,0,,-,0,0,0,,https://www.facebook.com/105044957514/posts/10158960614442515,"A líder do PAN, Inês Sousa Real, exigiu hoje ""um forte compromisso"" do país para a erradicação de barracas e habitações precárias, até 2030, sugerindo o recurso a fundos europeus e a poupanças com as PPP.",https://rr.sapo.pt/noticia/politica/2022/01/16/legislativas-pan-exige-forte-compromisso-para-erradicar-habitacoes-precarias-ate-2030/268507/,,,"Legislativas: PAN exige ""forte compromisso"" para erradicar habitações precárias até 2030 - Renascença","Inês Sousa Real visitou este bairro com casas degradadas que fica entre a Graça e Santa Apolónia, falou com moradores e conheceu as condições das habitações.",,,,19,-3.16
377,Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988410.0,995319.0,2022-01-16 18:23:34 WET,2022-01-16,18:23:34,Link,19,8,6,1,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/399457500101727/posts/4871159342931498,Sousa Real exigiu a erradicação de barracas e habitações precárias até 2030,https://www.noticiasaominuto.com/politica/1912257/pan-exige-forte-compromisso-para-erradicar-habitaes-precrias,,,"PAN exige ""forte compromisso"" para erradicar habitações precárias", ,,,,19,-2.63
381,RTP,rtp,17012177975,MEDIA_NEWS_COMPANY,PT,"RTP, Sempre Ligados  www.rtp.pt",2008-06-26 08:57:14,566813.0,595403.0,2022-01-10 15:00:01 WET,2022-01-10,15:00:01,Native Video,18,12,5,1,0,0,0,0,0,0,owned,Yes,623,624,0,00:00:14,https://www.facebook.com/17012177975/posts/10159501545157976,Debates - Legislativas 2022 Catarina Martins x Inês de Sousa Real Hoje às 18h15 na RTP3. #Legislativas22 #RTP,https://www.facebook.com/rtp/videos/1009997336263925/,,,Legislativas 22,,,,,18,-2.5
382,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502138.0,532395.0,2022-01-21 09:15:04 WET,2022-01-21,09:15:04,Link,18,3,6,0,0,0,9,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4846597655426559,"João Cotrim de Figueiredo, da Iniciativa Liberal, considera que este estudo de opinião vai de encontro ao que está à espera. E, pelo PAN, reagiu Inês Sousa Real, desvalorizando as sondagens e manifestando-se confiante num bom resultado.",https://www.rtp.pt/noticias/politica/legislativas-pan-acredita-que-tera-um-bom-resultado_v1378421,,,Legislativas. PAN acredita que terá um bom resultado,"João Cotrim de Figueiredo, da Iniciativa Liberal, considera que este estudo de opinião vai de encontro ao que está à espera. E, pelo PAN, reagiu Inês Sousa Real, desvalorizando as sondagens e manifestando-se confiante num bom resultado",,,,18,-2.44
