,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
318,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829075.0,935738.0,2022-01-20 19:45:48 WET,2022-01-20,19:45:48,Link,39,21,12,1,1,0,3,1,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2288852417946086,"""Aquilo que aconteceu com o PS com maioria relativa — tentativa de controlo do aparelho do Estado — seria pior com maioria absoluta"", disse esta 5ª o líder da IL, à porta da ""Autoridade Extorsionária"".",https://observador.pt/2022/01/20/cotrim-denuncia-tentativa-de-controlo-do-aparelho-do-estado-pelo-ps-seria-pior-com-maioria-absoluta/?utm_medium=Social&utm_source=Facebook#Echobox=1642707527,https://observador.pt/2022/01/20/cotrim-denuncia-tentativa-de-controlo-do-aparelho-do-estado-pelo-ps-seria-pior-com-maioria-absoluta/,,"Cotrim denuncia ""tentativa de controlo do aparelho do Estado"" pelo PS: seria ""pior com maioria absoluta""",,,,,39,-1.74
321,Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332132.0,397063.0,2022-01-15 16:33:00 WET,2022-01-15,16:33:00,Link,38,18,7,0,0,0,10,0,3,0,,-,0,0,0,,https://www.facebook.com/105044957514/posts/10158958406152515,"João Cotrim Figueiredo reafirmou querer abrir a prestação de cuidados de saúde à concorrência, mantendo o papel financiador do Estado.",https://rr.sapo.pt/noticia/politica/2022/01/15/il-diz-que-quem-nao-quer-reformar-o-sns-esta-a-ajudar-na-sua-implosao/268401/,,,IL diz que quem não quer reformar o SNS está a ajudar na sua “implosão” - Renascença,"João Cotrim Figueiredo visitou o Centro Universitário Hospitalar de Coimbra, neste arranque da campanha para as eleições legislativas.",,,,38,-1.58
322,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502130.0,532372.0,2022-01-20 01:10:00 WET,2022-01-20,01:10:00,Link,38,9,26,0,0,0,3,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4840341502718841,"Chegado ao Parlamento em 2019, a Iniciativa Liberal pretende continuar a crescer. O partido tem a meta de aumentar o grupo parlamentar de um para cinco e atingir a votação de 4,5 por cento a nível nacional. Em 2019, a votação ficou em cerca de um por cento.",https://www.rtp.pt/noticias/politica/legislativas-joao-cotrim-figueiredo-diz-que-psd-precisa-das-ideias-novas-da-il_v1378102,,,"Legislativas. João Cotrim Figueiredo diz que PSD ""precisa das ideias novas"" da IL","Chegado ao Parlamento em 2019, a Iniciativa Liberal pretende continuar a crescer. O partido tem a meta de aumentar o grupo parlamentar de um para cinco e atingir a votação de 4,5 por cento a nível nacional. Em 2019, a votação ficou em cerca de um por cento.",,,,38,-1.18
323,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764169.0,1941252.0,2022-01-21 15:53:07 WET,2022-01-21,15:53:07,Link,38,16,16,0,0,0,5,0,1,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160397694846388,O líder da Iniciativa Liberal não se pronunciou sobre as sondagens.,https://sicnoticias.pt/eleicoes-legislativas/legislativas-cotrim-figueiredo-diverte-se-com-numero-de-partidos-a-lutar-pelo-3o-lugar,https://sicnoticias.pt/eleicoes-legislativas/legislativas-cotrim-figueiredo-diverte-se-com-numero-de-partidos-a-lutar-pelo-3o-lugar/,,Legislativas: Cotrim Figueiredo “diverte-se” com número de partidos a lutar pelo 3º lugar,,,,,38,-2.39
324,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760863.0,797511.0,2022-01-28 23:50:07 WET,2022-01-28,23:50:07,Link,38,19,12,0,0,0,3,1,3,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159344824027949,"No último comício antes da ida às urnas, o líder e candidato do IL, repisou as principais bandeiras do partido para mudar Portugal",https://expresso.pt/eleicoes-legislativas-2022/o-derradeiro-apelo-de-cotrim-figueiredo-se-nao-queres-o-chega-em-3o-lugar-vota-iniciativa-liberal,https://expresso.pt/eleicoes-legislativas-2022/o-derradeiro-apelo-de-cotrim-figueiredo-se-nao-queres-o-chega-em-3o-lugar-vota-iniciativa-liberal/,,"O derradeiro apelo de Cotrim Figueiredo: “Se não queres o Chega em 3º lugar, vota Iniciativa Liberal“ - Expresso","No último comício antes da ida às urnas, o líder e candidato do IL, repisou as principais bandeiras do partido para mudar Portugal. Cotrim Figueiredo não antecipou alianças pós-eleitorais, fez questão de marcar diferenças em relação às tibiezas do PSD e desafiou os eleitores a fazer dos ...",,,,38,-1.21
325,Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268781.0,2284333.0,2022-01-11 14:13:46 WET,2022-01-11,14:13:46,Link,38,16,12,1,0,0,9,0,0,0,,-,0,0,0,,https://www.facebook.com/216390522994/posts/10161814442427995,Iniciativa Liberal,https://www.jn.pt/nacional/cotrim-figueiredo-cargos-governativos-nao-e-um-ponto-de-partida-mas-de-chegada-14480824.html,,,"Cotrim Figueiredo: ″Cargos governativos? Não é um ponto de partida, mas de chegada″","João Cotrim de Figueiredo quer discutir com o presidente do PSD ""políticas e medidas e não cargos"". O líder da Iniciativa Liberal (IL) garante não fazer questão de ser ""o n.º 2"" de Rui Rio num governo de direita, mas, se para tornar Portugal um país mais liberal, for chamado a assumir funç....",,,,38,-3.24
328,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764203.0,1941385.0,2022-01-23 21:11:11 WET,2022-01-23,21:11:11,Link,37,15,15,0,0,0,6,0,1,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160402054606388,André Ventura tinha dito que Iniciativa Liberal quer uma privatização selvagem da TAP.,https://sicnoticias.pt/eleicoes-legislativas/joao-cotrim-de-figueiredo-acusa-chega-de-falta-de-credibilidade,https://sicnoticias.pt/eleicoes-legislativas/joao-cotrim-de-figueiredo-acusa-chega-de-falta-de-credibilidade/,,João Cotrim de Figueiredo acusa Chega de falta de credibilidade,,,,,37,-2.46
330,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155347.0,1138754.0,2022-01-09 16:00:33 WET,2022-01-09,16:00:33,Link,36,18,10,0,0,1,7,0,0,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/233499082278782,"Partido de João Cotrim Figueiredo quer privatizar TAP, CGD e RTP, e propõe reformas estruturais na Saúde e Segurança Social.",https://cnnportugal.iol.pt/joao-cotrim-de-figueiredo/legislativas/iniciativa-liberal-aponta-como-prioridade-politica-maxima-por-o-pais-a-crescer/20281231/61da161f0cf2c7ea0f11fc1a,,,"A “prioridade política máxima” da Iniciativa Liberal entre 100 ideias e privatizações: ""pôr Portugal a crescer”","Partido de João Cotrim Figueiredo quer privatizar TAP, CGD e RTP, e propõe reformas estruturais na Saúde e Segurança Social",,,,36,-3.72
331,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764169.0,1941252.0,2022-01-21 22:27:45 WET,2022-01-21,22:27:45,Link,36,15,14,0,0,0,6,0,1,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160398376476388,João Cotrim de Figueiredo dedicou o dia à educação.,https://sicnoticias.pt/eleicoes-legislativas/iniciativa-liberal-defende-alteracao-do-sistema-de-colocacao-de-professores,https://sicnoticias.pt/eleicoes-legislativas/iniciativa-liberal-defende-alteracao-do-sistema-de-colocacao-de-professores/,,Iniciativa Liberal defende alteração do sistema de colocação de professores,,,,,36,-2.53
332,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828773.0,934636.0,2022-01-08 10:32:35 WET,2022-01-08,10:32:35,Link,36,15,14,1,0,0,4,2,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2278159605682034,"[Fact Check Observador] João Cotrim Figueiredo disse no debate com Catarina Martins que a IL não votou contra medidas restritivas, o que não corresponde à verdade. Fê-lo há pouco mais de um mês.",https://observador.pt/factchecks/fact-check-a-il-nao-votou-contra-nenhuma-medida-restritiva-de-combate-a-pandemia/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641634366,,,Fact Check. A IL não votou contra nenhuma medida restritiva de combate à pandemia?,"João Cotrim Figueiredo disse no debate com Catarina Martins que a IL não votou contra medidas restritivas, o que não corresponde à verdade. Fê-lo há pouco mais de um mês.",,,,36,-2.44
333,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156466.0,1140573.0,2022-01-21 22:05:24 WET,2022-01-21,22:05:24,Link,35,10,18,0,1,0,3,0,3,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/242438404718183,A TVI e a CNN Portugal mostram-lhe 120 segundos de perguntas improváveis aos vários líderes partidários.,https://cnnportugal.iol.pt/videos/quem-e-o-seu-melhor-amigo-na-politica-joao-cotrim-de-figueiredo-responde-em-120-segundos-a-questoes-improvaveis/61eaf1f30cf21a10a41ae5a9?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/videos/quem-e-o-seu-melhor-amigo-na-politica-joao-cotrim-de-figueiredo-responde-em-120-segundos-a-questoes-improvaveis/61eaf1f30cf21a10a41ae5a9,,Quem é o seu melhor amigo na política? João Cotrim de Figueiredo responde a questões improváveis,,,,,35,-3.6
334,ECO,ECOEconomiaOnline,1246082805422484,TOPIC_NEWSPAPER,PT,O ECO é um jornal digital que junta uma plataforma tecnológica inovadora a um jornalismo independente e próximo dos leitores.,2016-09-21 18:31:03,104492.0,116452.0,2022-01-22 16:00:15 WET,2022-01-22,16:00:15,Link,35,26,7,0,1,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/1246082805422484/posts/5251429384887786,,https://eco.sapo.pt/2022/01/22/cotrim-figueiredo-procurou-mochila-para-carregar-peso-de-mudar-o-pais,https://eco.sapo.pt/2022/01/22/cotrim-figueiredo-procurou-mochila-para-carregar-peso-de-mudar-o-pais/,,Cotrim Figueiredo procurou mochila para carregar peso de mudar o país,,,,,35,-1.71
335,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731.0,934412.0,2022-01-07 18:30:09 WET,2022-01-07,18:30:09,Link,35,10,19,0,0,0,5,1,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2277659679065360,"João Cotrim Figueiredo, líder da IL, enfrenta a líder do PAN, Inês Sousa Real, no primeiro duelo desta sexta-feira. O segundo debate desta noite é à direita entre Rio e Rodrigues dos Santos.",https://observador.pt/liveblogs/cotrim-figueiredo-e-ines-sousa-real-num-duelo-entre-um-liberal-e-a-lider-de-um-partido-animalista/?utm_medium=Social&utm_source=Facebook#Echobox=1641580204,,,"Em direto/ IL disposta a integrar Governo com PAN se deixar cair propostas como o ""Big Brother do carapau""","João Cotrim Figueiredo, líder da IL, enfrenta a líder do PAN, Inês Sousa Real, no primeiro duelo desta sexta-feira. O segundo debate desta noite é à direita entre Rio e Rodrigues dos Santos.",,,,35,-2.51
336,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155396.0,1138841.0,2022-01-10 21:18:55 WET,2022-01-10,21:18:55,Link,34,20,13,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/234404255521598,Acompanhe tudo aqui:,https://cnnportugal.iol.pt/aominuto/61dc95090cf2c7ea0f125618?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/aominuto/61dc95090cf2c7ea0f125618,,"Ao minuto: Rui Rio vs. João Cotrim de Figueiredo, o debate",Líder do PSD e da Iniciativa Liberal protagonizam mais um debate rumo às legislativas de 30 janeiro. A CNN conta-lhe o essencial deste duelo transmitido pela SIC,,,,34,-3.94
337,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155138.0,1138409.0,2022-01-07 00:00:16 WET,2022-01-07,00:00:16,Link,34,13,10,1,1,0,9,0,0,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/231617229133634,Catarina Martins acusou o liberal de querer um Estado-papá na política da educação e Cotrim Figueiredo apontou que o Bloco de Esquerda já não é um farol para os que querem um Portugal mais moderno.,https://cnnportugal.iol.pt/bloco-de-esquerda/iniciativa-liberal/catarina-martins-diz-que-il-se-lanca-para-as-coisas-sem-pensar-e-sem-programa-cotrim-figueiredo-contra-ataca-com-roturas-no-sns/20270131/61d773000cf21847f0a38c8b?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,"Catarina Martins diz que IL se ""lança para as coisas sem pensar"". Cotrim Figueiredo contra-ataca com roturas no SNS","Num debate polarizado, Catarina Martins acusou o liberal de querer um Estado-papá na política da educação e Cotrim Figueiredo apontou que o Bloco de Esquerda já não é um farol para aqueles que querem um Portugal mais moderno",,,,34,-3.79
338,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502089.0,532254.0,2022-01-16 14:00:01 WET,2022-01-16,14:00:01,Link,34,11,11,0,0,0,12,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4824866340933024,"João Cotrim de Figueiredo afirma que o partido é mais ""do que uma alternativa""",https://www.rtp.pt/noticias/politica/iniciativa-liberal-arranca-a-campanha-em-matosinhos_v1377171,,,Iniciativa Liberal arranca a campanha em Matosinhos,"A Iniciativa Liberal marcou o arranque da campanha eleitoral com um torneio de voleibol e futebol de praia em Matosinhos. João Cotrim de Figueiredo afirma que o partido é mais ""do que uma alternativa""",,,,34,-1.32
340,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1157034.0,1141314.0,2022-01-27 21:00:29 WET,2022-01-27,21:00:29,Link,33,18,7,2,0,2,4,0,0,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/246562694305754,"Analisámos as declarações de João Cotrim de Figueiredo em “Factos Primeiro”, na nova newsletter da CNN Portugal.",https://cnnportugal.iol.pt/joao-cotrim-de-figueiredo/iniciativa-liberal/porque-e-que-se-paga-imposto-de-selo-e-um-imposto-do-seculo-xix/20220127/61f043890cf2c7ea0f1548bb?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/joao-cotrim-de-figueiredo/iniciativa-liberal/porque-e-que-se-paga-imposto-de-selo-e-um-imposto-do-seculo-xix/20220127/61f043890cf2c7ea0f1548bb,,“Porque é que se paga imposto de selo? É um imposto do século XIX“,,,,,33,-3.03
343,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501985.0,532098.0,2022-01-08 19:35:00 WET,2022-01-08,19:35:00,Link,32,12,10,0,0,0,8,2,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4797257117027280,https://www.rtp.pt/noticias/politica/il-apresenta-prioridades-de-crescimento-para-portugal_v1375485 O líder João Cotrim de Figueiredo apresentou esta tarde o programa do partido assumindo o liberalismo como resposta aos problemas do país.,https://www.rtp.pt/noticias/politica/il-apresenta-prioridades-de-crescimento-para-portugal_v1375485,,,IL apresenta prioridades de crescimento para Portugal,O incremento da natalidade para combater o envelhecimento é uma das principais medidas defendidas pela Iniciativa Liberal para as próximas eleições legislativas.,,,,32,-1.59
348,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764040.0,1941065.0,2022-01-15 11:41:11 WET,2022-01-15,11:41:11,Link,30,13,11,1,1,0,3,0,1,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160385637976388,"“Quem tem tanta ânsia, tanta fome, tanta vontade de se agarrar ao poder, não pode ser um partido que tem os interesses do país em primeiro lugar”, acusa João Cotrim Figueiredo.",https://sicnoticias.pt/eleicoes-legislativas/iniciativa-liberal-avisa-que-o-ps-tudo-faz-para-se-manter-no-poder,https://sicnoticias.pt/eleicoes-legislativas/iniciativa-liberal-avisa-que-o-ps-tudo-faz-para-se-manter-no-poder/,,Iniciativa Liberal avisa que o PS tudo faz para se manter no poder,,,,,30,-3.37
349,Jornal de Notícias,jornalnoticias,216390522994,TOPIC_NEWSPAPER,PT,"Bem-vindo ao Facebook do Jornal de Notícias, um jornal de Portugal, de proximidade e de confiança.",2009-11-18 14:08:05,2268806.0,2284458.0,2022-01-16 17:20:01 WET,2022-01-16,17:20:01,Link,30,13,9,0,0,0,8,0,0,0,,-,0,0,0,,https://www.facebook.com/216390522994/posts/10161826211402995,,https://www.jn.pt/i/14496595.html,https://www.jn.pt/nacional/iniciativa-liberal-considera-ter-misto-de-irreverencia-e-preparacao-que-faz-falta-ao-pais-14496595.html,,Iniciativa Liberal considera ter ″misto de irreverência e preparação″ que faz falta ao país,"O presidente da Iniciativa Liberal (IL), João Cotrim Figueiredo, disse, este domingo, que o partido tem ""um misto de irreverência e preparação"" que faz falta para ""arejar"" o país, reafirmando o objetivo de obter 4,5% da votação nacional.",,,,30,-4.07
353,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764102.0,1941150.0,2022-01-17 20:53:08 WET,2022-01-17,20:53:08,Link,29,12,10,0,0,0,3,3,1,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160390237811388,João Cotrim Figueiredo sublinha que “instrumentalização do medo parece inaceitável“.,https://sicnoticias.pt/eleicoes-legislativas/legislativas-il-acusa-antonio-costa-de-dramatizar-e-propoe-antibiotico-contra-ps,https://sicnoticias.pt/eleicoes-legislativas/legislativas-il-acusa-antonio-costa-de-dramatizar-e-propoe-antibiotico-contra-ps/,,Legislativas: IL acusa António Costa de “dramatizar” e propõe antibiótico contra PS,,,,,29,-3.31
357,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329013.0,1335780.0,2022-01-10 02:00:01 WET,2022-01-10,02:00:01,Link,28,12,8,0,1,0,5,0,1,1,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5419629518065315,,https://www.dn.pt/politica/chega-e-il-discordam-na-ideia-de-ter-rui-rio-como-primeiro-ministro-14475843.html,,,Chega e IL discordam na ideia de ter Rui Rio como primeiro-ministro,André Ventura e João Cotrim Figueiredo estiveram frente a frente na RTP3.,,,,28,-4.32
358,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156127.0,1140048.0,2022-01-16 21:40:07 WET,2022-01-16,21:40:07,Link,27,13,6,2,0,0,4,0,2,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/239030998392257,As imagens que mostram os vários dias de campanha eleitoral do presidente do Iniciativa Liberal.,https://cnnportugal.iol.pt/fotos/decisao-22-joao-cotrim-de-figueiredo-em-campanha-de-norte-a-sul-do-pais/61e326fc0cf21847f0a554d0?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/fotos/decisao-22-joao-cotrim-de-figueiredo-em-campanha-de-norte-a-sul-do-pais/61e326fc0cf21847f0a554d0,,Decisão 22: João Cotrim de Figueiredo em campanha de Norte a Sul do País,,,,,27,-4.67
359,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155396.0,1138841.0,2022-01-10 01:30:11 WET,2022-01-10,01:30:11,Link,27,15,8,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/233797532248937,"Líderes da Iniciativa Liberal e Chega estiveram frente-a-frente. João Cotrim Figueiredo voltou a dizer que não vai apoiar uma solução governativa da qual o Chega faça parte, com André Ventura a dizer que existe um “arranjo à direita“.",https://cnnportugal.iol.pt/videos/o-debate-entre-joao-cotrim-de-figueiredo-e-andre-ventura-na-integra/61db667c0cf2c7ea0f1229f2?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,O debate entre João Cotrim de Figueiredo e André Ventura na íntegra,Líderes da Iniciativa Liberal e Chega estiveram frente-a-frente este domingo na RTP3.,,,,27,-4.96
363,CM TV,CMTV8,425596974169944,TV_CHANNEL,PT,"CMTV, o canal do jornal Correio da Manhã, conta com uma vasta equipa de profissionais que todos os dias produzem informação e entretenimento a pensar em si.",2012-11-03 18:04:00,654189.0,751882.0,2022-01-04 20:44:59 WET,2022-01-04,20:44:59,Link,27,8,15,0,0,1,1,0,2,0,,-,0,0,0,,https://www.facebook.com/425596974169944/posts/4887983244597939,"Candidato da Iniciativa Liberal às próximas Legislativas não aceita acordo com o Chega em ""nenhuma circunstância""",https://www.cm-tv.pt/redirect-to?token=EiEnOjA%2FNiB3YmZhZmdjYHdgYWd3ZWBkZGVqYWZrYWpia2JrYWth,https://www.cm-tv.pt/atualidade/detalhe/entrevista-exclusiva--cotrim-figueiredo-admite-apoiar-o-psd-sob-determinadas-condicoes,,"Cotrim Figueiredo admite apoiar o PSD ""sob determinadas condições""","Candidato da Iniciativa Liberal às próximas Legislativas não aceita acordo com o Chega em ""nenhuma circunstância"".",,,,27,-5.52
364,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502206.0,532515.0,2022-01-28 23:30:03 WET,2022-01-28,23:30:03,Link,27,7,13,2,0,0,5,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4881444341941890,"O líder da Iniciativa Liberal diz que é importante lutar pela clareza e denunciou a ideia do ""acordo de cavalheiros"" PS-PSD.",https://www.rtp.pt/noticias/politica/iniciativa-liberal-denuncia-ideia-do-acordo-de-cavalheiros-ps-psd_v1380489,,,"Iniciativa Liberal denuncia ideia do ""acordo de cavalheiros"" PS-PSD","João Cotrim Figueiredo insistiu na urgência do crescimento económico como mensagem fundamental da campanha. Embora lute pelo terceiro lugar entre os mais votados, o líder da Iniciativa Liberal diz que o essencial é lutar pela clareza e denunciou a ideia do ""acordo de cavalheiros"" PS-PSD.",,,,27,1.04
366,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329101.0,1335812.0,2022-01-05 19:16:36 WET,2022-01-05,19:16:36,Link,26,7,8,1,1,0,8,0,1,0,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5406781552683445,,https://www.dn.pt/politica/debate-cdsil-entre-a-rute-marlene-e-o-lider-mais-novo-com-a-cabeca-mais-velha-14464887.html,,,Debate CDS/IL: Entre a Rute Marlene e ″o líder mais novo com a cabeça mais velha″,"Acesa troca de argumentos esta noite na RTP 3, no frente-a-frente que opôs os líderes do CDS-PP, Francisco Rodrigues dos Santos, e da Iniciativa Liberal, João Cotrim de Figueiredo",,,,26,-4.69
367,Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560008.0,581404.0,2022-01-15 08:30:06 WET,2022-01-15,08:30:06,Link,25,7,13,0,0,1,3,1,0,0,,-,0,0,0,,https://www.facebook.com/44028982543/posts/10158622371337544,"Líder da IL vinha preparado para desfazer ideia socialista da semana de trabalho com 4 dias, mas acabou a não rebater a argumentação do secretário-geral do PS. O contrário também aconteceu no tema da regionalização",https://visao.sapo.pt/atualidade/politica/legislativas2022/debates-legislativas-2022/2022-01-14-debate-legislativas-o-dia-em-que-cotrim-de-figueiredo-veio-armado-com-slides-mas-fez-cedencias-a-costa-que-tambem-tem-uma-costela-liberal/,,,"Visão | Debate legislativas. O dia em que Cotrim de Figueiredo “veio armado com slides”, mas fez cedências a Costa, que também tem uma costela liberal","Líder da IL vinha preparado para desfazer ideia socialista da semana de trabalho com 4 dias, mas acabou a não rebater a argumentação do secretário-geral do PS. O contrário também aconteceu no tema da regionalização",,,,25,-2.24
