,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
630,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763861,1940857,2022-01-11 16:54:16 WET,2022-01-11,16:54:16,Link,15,8,5,0,0,0,0,0,0,2,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160378031561388,A operação de Jerónimo de Sousa é benéfica ou não para a campanha comunista? E para a sucessão? Antecipa-a a questão ou não tem qualquer impacto? Eis o que dizem os politólogos.,https://sicnoticias.pt/pais/legislativas-cirurgia-de-jeronimo-nao-afeta-campanha-comunista-nem-fecha-a-sucessao-entre-os-jooes/,,,Legislativas: cirurgia de Jerónimo não afeta campanha comunista nem fecha a sucessão entre os Joões,A operação de Jerónimo de Sousa é benéfica ou não para a campanha comunista? E para a sucessão? Antecipa-a a questão ou não tem qualquer impacto? Eis o que dizem os politólogos.,,,,15,-6.87
631,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1328986,1335887,2022-01-26 20:27:01 WET,2022-01-26,20:27:01,Link,15,11,4,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5493145207380412,,https://www.dn.pt/politica/o-dia-de-regresso-do-camarada-jeronimo-e-da-candidatura-ao-cds-de-chicao-14529948.html,,,O dia de regresso do camarada Jerónimo e da candidatura ao CDS de ″Chicão″,O líder comunista regressou à campanha da CDU para também apelar à convergência à esquerda. Dia em que o líder do CDS disse que será recandidato à liderança do partido e em que Costa e Rio voltaram a usar o Chega para se atacarem mutuamente.,,,,15,-6.2
632,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329101,1335812,2022-01-05 06:30:00 WET,2022-01-05,06:30:00,Link,15,5,6,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5404286576266276,,https://www.dn.pt/politica/jeronimo-admite-convergencia-mas-costa-diz-que-geringonca-nao-da-confianca-14461830.html,,,Jerónimo admite ″convergência″ mas Costa diz que geringonça ″não dá confiança″,"Os líderes do PS e do PCP enfrentaram-se esta noite num frente-a-frente na TVI. Jerónimo admitiu ""convergências"" futuras com Costa mas este disse que não.",,,,15,-8.6
633,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828785,934720,2022-01-09 18:26:31 WET,2022-01-09,18:26:31,Link,15,7,4,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2279305265567468,"O secretário-geral do PCP vai estar em direto na Rádio Observador, esta segunda-feira, às 9h, numa entrevista conduzida por Miguel Pinheiro, Rui Pedro Antunes e Mariana Lima Cunha.",https://observador.pt/programas/sob-escuta/jeronimo-de-sousa-vai-estar-sob-escuta-esta-segunda-feira-na-radio-observador/?utm_medium=Social&utm_source=Facebook#Echobox=1641746097,,,"Jerónimo de Sousa vai estar ""Sob Escuta"" esta segunda-feira na Rádio Observador",,,,,15,-5.87
634,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760844,797441,2022-01-26 23:11:07 WET,2022-01-26,23:11:07,Link,15,8,5,0,1,0,0,0,1,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159341561642949,"A campanha, que devia acelerar, parece amornar, com troca de bolas a meio campo entre os maiores partidos. Foi o dia do regresso de Jerónimo de Sousa e pouco mais há a registar",https://expresso.pt/eleicoes-legislativas-2022/jeronimo-voltou-rio-picou-se-e-ventura-pedalou-mais-um-dia-mais-uma-voltinha,https://expresso.pt/eleicoes-legislativas-2022/jeronimo-voltou-rio-picou-se-e-ventura-pedalou-mais-um-dia-mais-uma-voltinha/,,"Jerónimo voltou, Rio picou-se e Ventura pedalou. Mais um dia, mais uma voltinha - Expresso","Diário de Campanha. 26 janeiro 2022. A campanha, que devia acelerar, parece amornar, com troca de bolas a meio campo entre os maiores partidos. Foi o dia do regresso de Jerónimo de Sousa e pouco mais há a registar",,,,15,-5.6
635,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760806,797157,2022-01-17 11:46:09 WET,2022-01-17,11:46:09,Link,15,14,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159326010082949,"Operado na passada quinta-feira de urgência a uma estenose carotídea, o líder comunista, de 74 anos, continuará fora da campanha",https://expresso.pt/expresso/jeronimo-de-sousa-recebeu-alta,https://expresso.pt/expresso/jeronimo-de-sousa-recebeu-alta/,,Jerónimo de Sousa recebeu alta hospitalar - Expresso,"Operado na passada quinta-feira de urgência a uma estenose carotídea, o líder comunista, de 74 anos, continuará fora da campanha, sendo substituído até lá por João Oliveira e João Ferreira.",,,,15,-6.33
637,Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1189367,1186898,2022-01-27 00:10:24 WET,2022-01-27,00:10:24,Link,15,11,1,1,0,0,1,1,0,0,,-,0,0,0,,https://www.facebook.com/88388366982/posts/10160093772391983,"Em Évora, no calor de uma casa cheia que saudou o reaparecimento do líder comunista na campanha, Jerónimo de Sousa avisou para os perigos de uma “direita de meias palavras que não está com meias medidas” para aplicar cortes.",https://www.publico.pt/2022/01/26/politica/noticia/faz-falta-jeronimo-regressa-quer-desencostar-ps-direita-1993290,,,“Faz sempre falta”. Jerónimo regressa e quer desencostar do PS da direita,"Em Évora, no calor de uma casa cheia que saudou o reaparecimento do líder comunista na campanha, Jerónimo de Sousa avisou para os perigos de uma “direita de meias palavras que não está com meias medidas” para aplicar cortes.",,,,15,-5.87
638,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1154629,1137417,2021-12-30 20:30:10 WET,2021-12-30,20:30:10,Link,14,8,4,0,0,1,1,0,0,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/226686286293395,"Homem de bastidores, o dirigente de 49 anos tem sido visto como um importante contributo na hora de definir a estratégia dos comunistas.",https://cnnportugal.iol.pt/jeronimo-de-sousa/joao-ferreira/quem-e-joao-frazao-o-nome-que-jeronimo-estreou-na-sucessao-do-pcp/20221230/61cde0e00cf2c7ea0f101461?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,"Quem é João Frazão, o nome que Jerónimo estreou na sucessão do PCP?","Homem de bastidores, o dirigente de 49 anos tem sido visto como um importante contributo na hora de definir a estratégia dos comunistas.",,,,14,-8.93
648,ionline.pt,ionline.jornal,722620257813366,TOPIC_NEWSPAPER,PT,"Jornal de notícias de Portugal e do Mundo. Tudo sobre Política, Desporto, Dinheiro, Tecnologia, Lifestyle, Surf, Running, Viagens, Opinião e muito mais.",2014-10-08 11:12:28,204349,203034,2022-01-20 16:21:07 WET,2022-01-20,16:21:07,Link,14,2,12,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/722620257813366/posts/6787737547968243,,https://ionline.sapo.pt/artigo/759925/afinal-jeronimo-so-regressa-as-ruas-na-quarta-feira?seccao=Portugal_i,,,Afinal Jerónimo só regressa às ruas na quarta-feira,"João Oliveira, ausente por causa da Covid-19, deverá regressar antes.",,,,14,-2.43
649,ionline.pt,ionline.jornal,722620257813366,TOPIC_NEWSPAPER,PT,"Jornal de notícias de Portugal e do Mundo. Tudo sobre Política, Desporto, Dinheiro, Tecnologia, Lifestyle, Surf, Running, Viagens, Opinião e muito mais.",2014-10-08 11:12:28,204360,203031,2022-01-17 12:22:06 WET,2022-01-17,12:22:06,Link,14,9,1,0,3,0,0,1,0,0,,-,0,0,0,,https://www.facebook.com/722620257813366/posts/6761432050598793,,https://ionline.sapo.pt/artigo/759517/jeronimo-de-sousa-ja-teve-alta-hospitalar?seccao=Portugal_i,,,Jerónimo de Sousa já teve alta hospitalar,O líder comunista teve esta segunda-feira alta hospitalar mas vai continuar a recuperar em casa até ao final da semana.,,,,14,-2.43
650,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477104,491105,2022-01-04 23:36:16 WET,2022-01-04,23:36:16,Link,14,7,0,0,0,0,4,1,0,2,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158634822457666,,https://www.tsf.pt/portugal/sociedade/jeronimo-demarca-se-de-catarina-martins-e-recusa-intrometer-se-na-lideranca-do-ps--14462022.html,,,Jerónimo demarca-se de Catarina Martins e recusa intrometer-se na liderança do PS,O secretário-geral comunista esteve frente-a-frente com António Costa.,,,,14,-4.21
651,Jornal de Negócios,jornalnegocios,134071419971108,TOPIC_NEWSPAPER,PT,"Fique a par das notícias mais relevantes nas áreas da Economia, Empresas e Mercados. ",2010-08-27 11:13:51,370774,382246,2022-01-18 11:37:10 WET,2022-01-18,11:37:10,Link,14,13,0,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/134071419971108/posts/5041489342562600,"As ações da retalhista portuguesa mantêm o ritmo de subida, afastando-se das avaliações dos analistas para a empresa. Desde o início do ano passado, a empresa dispara 55%.",https://www.jornaldenegocios.pt/mercados/detalhe/barclays-sobe-target-da-jeronimo-em-10-mas-avaliacao-continua-abaixo-da-cotacao,,,"Barclays sobe target da Jerónimo em 10%, mas avaliação continua abaixo da cotação","As ações da retalhista portuguesa mantêm o ritmo de subida, afastando-se das avaliações dos analistas para a empresa. Desde o início do ano passado, a empresa dispara 55%.",,,,14,-5.07
652,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502162,532461,2022-01-26 12:47:02 WET,2022-01-26,12:47:02,Photo,14,2,12,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4870324296387228,"""O Essencial” da informação a esta hora – Especialistas de sondagens alertam para o efeito da abstenção nas eleições. Jerónimo de Sousa está de volta à campanha após cirurgia. Nos EUA, um hospital negou um transplante a um paciente não vacinado contra a Covid-19. 👉https://bit.ly/3nZV00c:=:https://mail.newsletter.rtp.pt/vl/8d232043e-67437a7920a358ac1a425df3603ab4fe1gie11lGyeptae46da1abf2a",https://www.facebook.com/rtpnoticias/photos/a.113094768776895/4870322256387432/?type=3,,,,,,,,14,-2.5
653,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501859,531822,2021-12-30 16:45:00 WET,2021-12-30,16:45:00,Link,14,8,2,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4769250999827892,"O secretário-geral do PCP acredita em soluções, a longo prazo, para os problemas do país.",https://www.rtp.pt/noticias/politica/ano-novo-jeronimo-protagoniza-mensagem-de-esperanca_v1373613,,,Ano novo. Jerónimo protagoniza mensagem de esperança,"O secretário-geral do PCP acredita em soluções, a longo prazo, para os problemas do país.",,,,14,-3.5
654,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329048,1335827,2022-01-12 10:13:21 WET,2022-01-12,10:13:21,Link,14,9,3,0,0,0,2,0,0,0,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5426601890701411,A opinião de Pedro Tadeu.,https://www.dn.pt/opiniao/o-pcp-esta-a-fazer-mal-a-jeronimo-de-sousa-14482509.html,,,O PCP está a fazer mal a Jerónimo de Sousa?,"O que o PCP anda a fazer a Jerónimo Sousa é, no mínimo, cruel."" Esta frase consta de uma publicação na rede social Twitter e foi escrita ontem por Pedro Marques Lopes, um comentador político em vários órgãos de comunicação social que, durante muitos anos, colaborou neste jornal onde escre...",,,,14,-8.71
656,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828773,934636,2022-01-08 05:27:27 WET,2022-01-08,05:27:27,Link,14,4,8,0,0,0,2,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2278004152364246,"""Devem ser tomadas todas as medidas, e existem condições para isso, para que isto não se repita porque, de facto, foi muito grave"", afirmou Jerónimo de Sousa quando questionado sobre o assunto.",https://observador.pt/2022/01/08/tancos-pcp-diz-que-situacao-nao-se-pode-repetir-porque-foi-muito-grave/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641609087,,,"Tancos: PCP diz que situação não se pode repetir porque foi ""muito grave""",,,,,14,-6.29
657,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760863,797511,2022-01-28 20:30:09 WET,2022-01-28,20:30:09,Link,14,7,5,0,0,0,1,0,1,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159344583992949,"A convergência que a CDU reclamou desde a primeira hora, pode estar a fugir para a direita",https://expresso.pt/eleicoes-legislativas-2022/cdu-antecipa-acordo-de-bloco-central-abertura-de-costa-ao-dialogo-esconde-uma-decisao-ja-tomada-diz-jeronimo,https://expresso.pt/eleicoes-legislativas-2022/cdu-antecipa-acordo-de-bloco-central-abertura-de-costa-ao-dialogo-esconde-uma-decisao-ja-tomada-diz-jeronimo/,,"CDU antecipa acordo de bloco central: abertura de Costa ao diálogo “esconde uma decisão já tomada“, diz Jerónimo - Expresso","A história até pode ter demonstrado que “há mais vida para além do PS e PSD“, mas os riscos de bipolarização e de um entendimento de bloco central estão aí. A convergência que a CDU reclamou desde a primeira hora, pode estar a fugir para a direita",,,,14,-3.57
658,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760863,797511,2022-01-28 19:20:10 WET,2022-01-28,19:20:10,Native Video,14,6,3,5,0,0,0,0,0,0,owned,Yes,543,672,0,00:01:45,https://www.facebook.com/43218682948/posts/10159344494512949,"João Oliveira, líder parlamentar do PCP e um dos substitutos de Jerónimo de Sousa nesta campanha, descreve estas eleições como o momento para ""criar um quadro de pressão que leve o PS a aceitar aquilo que até agora recusou"". Leia a entrevista completa no Semanário, já nas bancas.",https://www.facebook.com/jornalexpresso/videos/459424309266552/,,,,,,,,14,-1.86
664,ECO,ECOEconomiaOnline,1246082805422484,TOPIC_NEWSPAPER,PT,O ECO é um jornal digital que junta uma plataforma tecnológica inovadora a um jornalismo independente e próximo dos leitores.,2016-09-21 18:31:03,104287,116159,2022-01-11 11:17:07 WET,2022-01-11,11:17:07,Link,13,5,5,0,0,1,1,1,0,0,,-,0,0,0,,https://www.facebook.com/1246082805422484/posts/5202531826444209,O líder do PCP vai ser operado de urgência na quarta-feira. Ficará fora da campanha para as eleições legislativas durante dez dias,https://eco.sapo.pt/2022/01/11/jeronimo-de-sousa-vai-ser-operado-de-urgencia-na-quarta-feira,https://eco.sapo.pt/2022/01/11/jeronimo-de-sousa-vai-ser-operado-de-urgencia-na-quarta-feira/,,Jerónimo de Sousa vai ser operado de urgência na quarta-feira,,,,,13,-4.69
666,Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,421039,443231,2022-01-25 16:04:29 WET,2022-01-25,16:04:29,Link,13,5,6,2,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/481006665428991/posts/1805524669643844,"O secretário-geral do PCP, Jerónimo de Sousa, retoma na quarta-feira a sua participação na campanha eleitoral da CDU, depois da intervenção cirúrgia a que foi sumetido no dia 13, informou hoje o partido.“Na sequência da avaliação realizada hoje, terça-feira, ao andamento da recuperação de Jeróni",https://jornaleconomico.pt/noticias/jeronimo-de-sousa-regressa-na-quarta-feira-a-campanha-837491?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1643125323,https://jornaleconomico.pt/noticias/jeronimo-de-sousa-regressa-na-quarta-feira-a-campanha-837491,,Jerónimo de Sousa regressa na quarta-feira à campanha,"O secretário-geral do PCP, Jerónimo de Sousa, retoma na quarta-feira a sua participação na campanha eleitoral da CDU, depois da intervenção cirurgia a que foi submetido no dia 13, informou hoje o partido.",,,,13,-4.69
667,CM TV,CMTV8,425596974169944,TV_CHANNEL,PT,"CMTV, o canal do jornal Correio da Manhã, conta com uma vasta equipa de profissionais que todos os dias produzem informação e entretenimento a pensar em si.",2012-11-03 18:04:00,656005,753904,2022-01-28 18:52:11 WET,2022-01-28,18:52:11,Link,13,8,2,0,0,0,2,0,1,0,,-,0,0,0,,https://www.facebook.com/425596974169944/posts/4984337711629158,"João Oliveira, líder parlamentar do PCP na última legislatura e possível sucessor de Jerónimo de Sousa, é cabeça de lista em Évora mas está em risco de perder lugar para o PSD. Em 2019 foi eleito por uma diferença de apenas mil votos. Na SÁBADO",https://www.sabado.pt/portugal/detalhe/as-caras-que-podem-ficar-fora-do-parlamento?utm_source=Facebook&utm_medium=Social&utm_campaign=dbi_cruzados&utm_content=CMTV,https://www.sabado.pt/portugal/detalhe/as-caras-que-podem-ficar-fora-do-parlamento,,As caras que podem ficar fora do Parlamento,"João Oliveira, líder parlamentar do PCP na última legislatura e possível sucessor de Jerónimo de Sousa, é cabeça de lista em Évora mas está em risco de perder lugar para o PSD. Em 2019 foi eleito por uma diferença de apenas mil votos.",,,,13,-3.77
668,CM TV,CMTV8,425596974169944,TV_CHANNEL,PT,"CMTV, o canal do jornal Correio da Manhã, conta com uma vasta equipa de profissionais que todos os dias produzem informação e entretenimento a pensar em si.",2012-11-03 18:04:00,655573,753421,2022-01-20 13:30:00 WET,2022-01-20,13:30:00,Link,13,7,2,2,0,2,0,0,0,0,,-,0,0,0,,https://www.facebook.com/425596974169944/posts/4945796272149969,Secretário-geral do PCP foi submetido a uma cirurgia de urgência à carótida interna esquerda,https://www.cm-tv.pt/redirect-to?token=EiEnOjA%2FNiB3YmZgYGRlY3dgYWd3ZWBkZGthZGZgZmpkZmRiYmZi,https://www.cm-tv.pt/atualidade/detalhe/20220120-1135-jeronimo-de-sousa-voltara-a-campanha-na-proxima-quarta-feira,,Jerónimo de Sousa voltará à campanha na próxima quarta-feira,Secretário-geral do PCP foi submetido a uma cirurgia de urgência à carótida interna esquerda.,,,,13,-9.69
669,Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332244,397517,2022-01-27 23:30:01 WET,2022-01-27,23:30:01,Link,13,9,1,0,1,1,0,1,0,0,,-,0,0,0,,https://www.facebook.com/105044957514/posts/10158977302447515,"Na opinião do secretário-geral comunista a insistência neste tipo de discurso tem como propósito ""salvar a política de direita""",https://rr.sapo.pt/noticia/politica/2022/01/27/jeronimo-contra-truques-do-bloco-central-que-fazem-ps-resvalar-para-a-direita/270021/,,,"Jerónimo contra ""truques"" do bloco central que fazem PS resvalar para a direita - Renascença","Na opinião do secretário-geral comunista a insistência neste tipo de discurso tem como propósito ""salvar a política de direita"".",,,,13,-3.69
670,Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,111944,121790,2022-01-17 11:32:17 WET,2022-01-17,11:32:17,Photo,13,11,1,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/191009093359/posts/10159528763093360,Legislativas: Jerónimo de Sousa já teve alta hospitalar e deverá integrar caravana da CDU no fim de semana - https://www.lusa.pt/article/XJ5JMAUFyRPjULKWOdtPaDMSZM5iuSI1,https://www.facebook.com/AgenciaLusa/photos/a.10152224382158360/10159528763093360/?type=3,,,Timeline photos,,,,,13,-1.69
671,Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,111840,121421,2022-01-11 10:40:49 WET,2022-01-11,10:40:49,Photo,13,4,2,1,0,2,1,0,0,3,,-,0,0,0,,https://www.facebook.com/191009093359/posts/10159517710533360,Jerónimo de Sousa operado de urgência e substituído por João Oliveira e João Ferreira na campanha - https://www.lusa.pt/article/0NbE0Q4rgWTGe92ZfZT20DMSZM5iuSI1,https://www.facebook.com/AgenciaLusa/photos/a.10152224382158360/10159517710533360/?type=3,,,Timeline photos,,,,,13,-1.62
673,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477144,491425,2022-01-24 16:15:00 WET,2022-01-24,16:15:00,Link,13,9,1,0,1,0,2,0,0,0,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158666929322666,,https://www.tsf.pt/portugal/politica/joao-ferreira-substitui-oliveira-na-campanha-na-terca-feira-apos-recuperar-da-covid-19-14520988.html,,,João Ferreira substitui Oliveira na campanha na terça-feira após recuperar da Covid-19,"A CDU mantém a previsão de regresso de Jerónimo de Sousa na quarta-feira para fazer a reta final da campanha eleitoral, que termina em Braga.",,,,13,-4.15
674,Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988368,995255,2022-01-20 11:47:57 WET,2022-01-20,11:47:57,Link,13,10,1,1,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/399457500101727/posts/4887605224620243,"Não regressará este fim-de-semana, como era esperado",https://www.noticiasaominuto.com/politica/1915062/jernimo-de-sousa-s-volta-campanha-na-quarta-feira,,,Jerónimo de Sousa só volta à campanha na quarta-feira, ,,,,13,-3.85
675,Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988508,995421,2022-01-12 22:03:20 WET,2022-01-12,22:03:20,Link,13,7,4,0,0,0,2,0,0,0,,-,0,0,0,,https://www.facebook.com/399457500101727/posts/4853935337987232,João Oliveira (a substituir Jerónimo de Sousa) defrontou Rui Rio,https://www.noticiasaominuto.com/politica/1909881/h-um-mar-que-separa-pcp-e-psd-mas-rio-elogia-coerncia,,,"Há ""um mar"" que separa PCP e PSD, mas Rio elogia ""coerência""", ,,,,13,-3.85
676,Jornal de Negócios,jornalnegocios,134071419971108,TOPIC_NEWSPAPER,PT,"Fique a par das notícias mais relevantes nas áreas da Economia, Empresas e Mercados. ",2010-08-27 11:13:51,370813,382291,2022-01-20 16:49:09 WET,2022-01-20,16:49:09,Link,13,12,0,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/134071419971108/posts/5051755911535943,"A bolsa portuguesa encerrou com uma ligeira subida apoiada nos fortes ganhos do grupo EDP que compensaram as quedas em pesos pesados como a Jerónimo Martins, Galp e BCP.",https://www.jornaldenegocios.pt/mercados/bolsa/detalhe/grupo-edp-segura-psi-20-no-verde,,,Grupo EDP segura PSI-20 no verde,"A bolsa portuguesa encerrou com uma ligeira subida apoiada nos fortes ganhos do grupo EDP que compensaram as quedas em pesos pesados como a Jerónimo Martins, Galp e BCP.",,,,13,-5.38
677,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502162,532461,2022-01-26 08:01:06 WET,2022-01-26,08:01:06,Link,13,8,5,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4869390259813965,"O secretário-geral do PCP regressa esta quarta-feira às ações de campanha eleitoral da CDU, depois de ter sido submetido a uma cirurgia para desobstruir a artéria carótida.",https://www.rtp.pt/noticias/eleicoes-legislativas-2022/apos-cirurgia-jeronimo-de-sousa-regressa-a-campanha-eleitoral_n1379632,,,Após cirurgia. Jerónimo de Sousa regressa à campanha eleitoral,"O secretário-geral do PCP regressa esta quarta-feira às ações de campanha eleitoral da CDU, depois de ter sido submetido a uma cirurgia para desobstruir a artéria carótida. A operação foi realizada a 13 de janeiro.",,,,13,-3.23
678,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502145,532439,2022-01-25 21:30:01 WET,2022-01-25,21:30:01,Link,13,8,5,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4867396886679969,"João Ferreira considerou ""inevitável"" a mudança de estratégia de António Costa sobre entendimentos na área socialista.",https://www.rtp.pt/noticias/politica/legislativas-cdu-dedica-dia-de-campanha-aos-transportes-publicos_v1379565,,,Legislativas. CDU dedica dia de campanha aos transportes públicos,"João Ferreira considerou ""inevitável"" a mudança de estratégia de António Costa sobre entendimentos na área socialista. O dirigente comunista voltou à campanha eleitoral, recuperado da Covid-19, enquanto Jerónimo de Sousa regressa amanhã.",,,,13,-3.31
679,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502019,532152,2022-01-11 20:59:33 WET,2022-01-11,20:59:33,Link,13,6,5,0,0,0,2,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4805861282833530,O líder do PCP participou esta tarde na última ação de pré-campanha antes de ser internado para uma cirurgia que deverá mantê-lo ausente durante pelo menos dez dias.,https://www.rtp.pt/noticias/politica/jeronimo-de-sousa-vai-ser-operado-de-urgencia_v1376157,,,Jerónimo de Sousa vai ser operado de urgência,O líder do PCP participou esta tarde na última ação de pré-campanha antes de ser internado para uma cirurgia que deverá mantê-lo ausente durante pelo menos dez dias.,,,,13,-3.69
